"kinship","id1_id2","PC1_id1","PC2_id1","sex_id1","yr_id1","imm_res_id1","nb_id1","x_id1","y_id1","section_id1","PC1_id2","PC2_id2","sex_id2","yr_id2","imm_res_id2","nb_id2","x_id2","y_id2","section_id2","diff_years","distance","FID1","IID1","FID2","IID2","RT","EZ","Z0","Z1","Z2","PI_HAT","PHE","DST","PPC","RATIO","id2","id1","breeding_nb_id1","breeding_nb_id2","breeding_section_id1","breeding_x_id1","breeding_y_id1","breeding_section_id2","breeding_x_id2","breeding_y_id2","breeding_distance","close_far"
0,"T640746_F464553",0.00145632,0.00209019,"F",2009,"immigrant","MP23",448366.72,207434.76,"MP",-0.00650528,0.00814936,"M",2009,"immigrant","MP38",448439.72,207246.76,"MP",0,201.675481900999,1,"F464553",1,"T640746","OT",0,1,0,0,0,-1,0.626166,0.0388,1.6897,"F464553","T640746","MP23","MP38","MP",448366.72,207434.76,"MP",448439.72,207246.76,201.675481900999,"close"
0,"T640746_T640800",0.00145632,0.00209019,"F",2009,"immigrant","MP23",448366.72,207434.76,"MP",-0.0122818,-0.000392615,"F",2009,"immigrant","MP30",448363.72,207370.76,"MP",0,64.0702739185654,1,"T640800",1,"T640746","OT",0,1,0,0,0,-1,0.632291,0.1613,1.8218,"T640800","T640746","MP23","MP30","MP",448366.72,207434.76,"MP",448363.72,207370.76,64.0702739185654,"close"
0,"X237908_J644939",-0.0161164,-0.00272958,"F",2009,"immigrant","MP21",448294.72,207540.76,"MP",-0.00792014,0.00468914,"F",2009,"immigrant","W57",445965.33,209415.71,"W",0,2990.23331440871,1,"J644939",1,"X237908","OT",0,1,0,0,0,-1,0.638655,0.697,2.1032,"J644939","X237908","MP21","W57","MP",448294.72,207540.76,"W",445965.33,209415.71,2990.23331440871,"far"
0,"X237908_J644952",-0.0161164,-0.00272958,"F",2009,"immigrant","MP21",448294.72,207540.76,"MP",0.00310726,-0.0157472,"F",2009,"immigrant","W37",446046.33,209353.71,"W",0,2888.25990772987,1,"J644952",1,"X237908","OT",0,1,0,0,0,-1,0.624476,0.0995,1.7714,"J644952","X237908","MP21","W37","MP",448294.72,207540.76,"W",446046.33,209353.71,2888.25990772987,"far"
0,"X237908_K576721",-0.0161164,-0.00272958,"F",2009,"immigrant","MP21",448294.72,207540.76,"MP",0.0200183,0.00913027,"M",2009,"immigrant","W54",446073.33,209473.71,"W",0,2944.63397294124,1,"K576721",1,"X237908","OT",0,1,0,0,0,-1,0.634562,0.4873,1.9939,"K576721","X237908","MP21","W54","MP",448294.72,207540.76,"W",446073.33,209473.71,2944.63397294124,"far"
0,"X237908_X237894",-0.0161164,-0.00272958,"F",2009,"immigrant","MP21",448294.72,207540.76,"MP",-0.00141128,-0.0291364,"F",2009,"immigrant","W80",445704.33,209263.71,"W",0,3111.05722457812,1,"X237894",1,"X237908","OT",0,0.9739,0.0093,0.0168,0.0214,-1,0.645455,0.801,2.1745,"X237894","X237908","MP21","W80","MP",448294.72,207540.76,"W",445704.33,209263.71,3111.05722457812,"far"
0,"X237908_F464553",-0.0161164,-0.00272958,"F",2009,"immigrant","MP21",448294.72,207540.76,"MP",-0.00650528,0.00814936,"M",2009,"immigrant","MP38",448439.72,207246.76,"MP",0,327.812446377498,1,"F464553",1,"X237908","OT",0,0.9655,0.0345,0,0.0172,-1,0.639562,0.4738,1.9871,"F464553","X237908","MP21","MP38","MP",448294.72,207540.76,"MP",448439.72,207246.76,327.812446377498,"close"
0.0125957,"X237908_T640800",-0.0161164,-0.00272958,"F",2009,"immigrant","MP21",448294.72,207540.76,"MP",-0.0122818,-0.000392615,"F",2009,"immigrant","MP30",448363.72,207370.76,"MP",0,183.469343488224,1,"T640800",1,"X237908","OT",0,0.8835,0.1165,0,0.0582,-1,0.643124,0.5388,2.0191,"T640800","X237908","MP21","MP30","MP",448294.72,207540.76,"MP",448363.72,207370.76,183.469343488224,"close"
0,"X237908_T640746",-0.0161164,-0.00272958,"F",2009,"immigrant","MP21",448294.72,207540.76,"MP",0.00145632,0.00209019,"F",2009,"immigrant","MP23",448366.72,207434.76,"MP",0,128.140547837131,1,"T640746",1,"X237908","OT",0,0.9743,0,0.0257,0.0257,-1,0.644958,0.5387,2.019,"T640746","X237908","MP21","MP23","MP",448294.72,207540.76,"MP",448366.72,207434.76,128.140547837131,"close"
0,"N199505_T642460",0.100691,0.0751097,"M",2007,"immigrant","EX22",446025.33,209133.71,"EX",-0.00360894,-0.0370507,"M",2007,"immigrant","W46",446077.33,209204.76,"W",0,88.0460248960876,1,"T642460",1,"N199505","OT",0,0.9442,0.0356,0.0202,0.038,-1,0.649977,0.7899,2.1645,"T642460","N199505","EX22","W46","EX",446025.33,209133.71,"W",446077.33,209204.76,88.0460248960876,"close"
0,"N199505_K199508",0.100691,0.0751097,"M",2007,"immigrant","EX22",446025.33,209133.71,"EX",0.00583102,-0.026586,"M",2007,"immigrant","W52",445820.33,209385.71,"W",0,324.85227411856,1,"K199508",1,"N199505","OT",0,1,0,0,0,-1,0.625582,0.0027,1.5469,"K199508","N199505","EX22","W52","EX",446025.33,209133.71,"W",445820.33,209385.71,324.85227411856,"close"
0,"N199505_V260951",0.100691,0.0751097,"M",2007,"immigrant","EX22",446025.33,209133.71,"EX",0.0057271,0.000714436,"M",2007,"immigrant","W69",445872.33,209243.71,"W",0,188.438318820775,1,"V260951",1,"N199505","OT",0,1,0,0,0,-1,0.6338,0.1957,1.8395,"V260951","N199505","EX22","W69","EX",446025.33,209133.71,"W",445872.33,209243.71,188.438318820775,"close"
0.0125079,"N199505_T176922",0.100691,0.0751097,"M",2007,"immigrant","EX22",446025.33,209133.71,"EX",0.0412607,0.0310079,"F",2007,"immigrant","W56",445993.33,209438.71,"W",0,306.674094112952,1,"T176922",1,"N199505","OT",0,0.9492,0.0234,0.0274,0.0391,-1,0.651049,0.9028,2.2759,"T176922","N199505","EX22","W56","EX",446025.33,209133.71,"W",445993.33,209438.71,306.674094112952,"close"
0,"N199505_T642474",0.100691,0.0751097,"M",2007,"immigrant","EX22",446025.33,209133.71,"EX",0.0302925,-0.0229135,"M",2007,"immigrant","W42",445967.33,209346.71,"W",0,220.755520882265,1,"T642474",1,"N199505","OT",0,1,0,0,0,-1,0.636004,0.2407,1.8706,"T642474","N199505","EX22","W42","EX",446025.33,209133.71,"W",445967.33,209346.71,220.755520882265,"close"
0.0130339,"N199505_P439580",0.100691,0.0751097,"M",2007,"immigrant","EX22",446025.33,209133.71,"EX",0.0361232,-0.0285256,"F",2007,"immigrant","W68",445861.33,209327.71,"W",0,254.031494110474,1,"P439580",1,"N199505","OT",0,0.9849,0,0.0151,0.0151,-1,0.642957,0.911,2.2838,"P439580","N199505","EX22","W68","EX",446025.33,209133.71,"W",445861.33,209327.71,254.031494110474,"close"
0,"T550196_TB26734",-0.0228893,-0.00455433,"M",2006,"immigrant","MP56",448559.72,207079.76,"MP",-0.000534878,-0.0025405,"M",2006,"resident","MP20",448277.72,207566.76,"MP",0,562.754831165402,1,"TB26734",1,"T550196","OT",0,1,0,0,0,-1,0.63422,0.1798,1.8303,"TB26734","T550196","MP56","MP78","MP",448559.72,207079.76,"MP",448423.72,207060.76,137.320792307647,"close"
0,"T550196_TK25877",-0.0228893,-0.00455433,"M",2006,"immigrant","MP56",448559.72,207079.76,"MP",-0.0060434,-0.0227798,"M",2006,"resident","W45",446015.33,209235.71,"W",0,3334.97239487821,1,"TK25877",1,"T550196","OT",0,1,0,0,0,-1,0.639562,0.5128,2.0062,"TK25877","T550196","MP56","W74","MP",448559.72,207079.76,"W",445800.33,209211.71,3487.0394283116,"far"
0,"T550196_TB26723",-0.0228893,-0.00455433,"M",2006,"immigrant","MP56",448559.72,207079.76,"MP",-0.00220943,-0.00137677,"M",2006,"resident","MP15",448158.72,207690.76,"MP",0,730.836507024656,1,"TB26723",1,"T550196","OT",0,1,0,0,0,-1,0.637127,0.3009,1.9012,"TB26723","T550196","MP56","MP31","MP",448559.72,207079.76,"MP",448368.72,207321.76,308.29369114531,"close"
0,"T550196_TK25603",-0.0228893,-0.00455433,"M",2006,"immigrant","MP56",448559.72,207079.76,"MP",-0.0102797,0.00238169,"F",2006,"resident","MP55",448598.34,207079.41,"MP",0,38.6215859333112,1,"TK25603",1,"T550196","OT",0,1,0,0,0,-1,0.625815,0.0137,1.6243,"TK25603","T550196","MP56","MP30","MP",448559.72,207079.76,"MP",448363.72,207370.76,350.851820573871,"close"
0,"T550196_TC59623",-0.0228893,-0.00455433,"M",2006,"immigrant","MP56",448559.72,207079.76,"MP",0.00955881,-0.0272431,"F",2006,"resident","W92",445495.33,209195.71,"W",0,3723.94018139385,1,"TC59623",1,"T550196","OT",0,1,0,0,0,-1,0.628032,0.1234,1.7919,"TC59623","T550196","MP56","W45","MP",448559.72,207079.76,"W",446015.33,209235.71,3334.97239487821,"far"
0,"T550196_TK27704",-0.0228893,-0.00455433,"M",2006,"immigrant","MP56",448559.72,207079.76,"MP",-0.00374513,-0.0214698,"M",2006,"resident","O17",445431.72,208036.76,"O",0,3271.12106165455,1,"TK27704",1,"T550196","OT",0,0.9574,0.0364,0.0062,0.0244,-1,0.644988,0.8351,2.2027,"TK27704","T550196","MP56","W29","MP",448559.72,207079.76,"W",446124.33,209221.71,3243.3122351386,"far"
0,"T550196_T176841",-0.0228893,-0.00455433,"M",2006,"immigrant","MP56",448559.72,207079.76,"MP",-0.00832495,-0.0139968,"M",2006,"immigrant","W51",445892.33,209413.76,"W",0,3544.36530455028,1,"T176841",1,"T550196","OT",0,0.973,0,0.027,0.027,-1,0.645455,0.2052,1.8457,"T176841","T550196","MP56","W51","MP",448559.72,207079.76,"W",445892.33,209413.76,3544.36530455028,"far"
0,"T550196_TC59394",-0.0228893,-0.00455433,"M",2006,"immigrant","MP56",448559.72,207079.76,"MP",-0.00521578,-0.001459,"F",2006,"resident","O20",445342.72,208098.76,"O",0,3374.52959684754,1,"TC59394",1,"T550196","OT",0,1,0,0,0,-1,0.637722,0.016,1.6333,"TC59394","T550196","MP56","W52","MP",448559.72,207079.76,"W",445820.33,209385.71,3580.73497687272,"far"
0,"T550196_T176813",-0.0228893,-0.00455433,"M",2006,"immigrant","MP56",448559.72,207079.76,"MP",0.0279475,0.0108833,"M",2006,"immigrant","W60",445859.33,209421.71,"W",0,3574.47002429726,1,"T176813",1,"T550196","OT",0,1,0,0,0,-1,0.632401,0.384,1.943,"T176813","T550196","MP56","W60","MP",448559.72,207079.76,"W",445859.33,209421.71,3574.47002429726,"far"
0.00473186,"R639001_R040132",-0.0204787,0.0133894,"M",2003,"immigrant","MP51",448419.72,207113.76,"MP",0.00264691,-0.00698023,"M",2003,"immigrant","EX22",446025.33,209133.71,"EX",0,3132.6189481965,1,"R040132",1,"R639001","OT",0,1,0,0,0,-1,0.637401,0.7293,2.1226,"R040132","R639001","MP51","EX22","MP",448419.72,207113.76,"EX",446025.33,209133.71,3132.6189481965,"far"
0.00250627,"R639001_R040074",-0.0204787,0.0133894,"M",2003,"immigrant","MP51",448419.72,207113.76,"MP",0.0464049,-0.0444204,"M",2003,"immigrant","W42",445967.33,209346.71,"W",0,3316.66736568497,1,"R040074",1,"R639001","OT",0,1,0,0,0,-1,0.633908,0.4618,1.9817,"R040074","R639001","MP51","W42","MP",448419.72,207113.76,"W",445967.33,209346.71,3316.66736568497,"far"
0,"R639001_P439036",-0.0204787,0.0133894,"M",2003,"immigrant","MP51",448419.72,207113.76,"MP",-0.00460141,0.000992081,"F",2003,"immigrant","MP86",448227.72,207521.76,"MP",0,450.919061473342,1,"P439036",1,"R639001","OT",0,1,0,0,0,-1,0.632168,0.0883,1.76,"P439036","R639001","MP51","MP86","MP",448419.72,207113.76,"MP",448227.72,207521.76,450.919061473342,"close"
0.00720551,"R639001_R639009",-0.0204787,0.0133894,"M",2003,"immigrant","MP51",448419.72,207113.76,"MP",-0.00861808,0.00504683,"F",2003,"immigrant","MP52",448469.72,207074.76,"MP",0,63.4113554499508,1,"R639009",1,"R639001","OT",0,0.9336,0.0664,0,0.0332,-1,0.636406,0.5654,2.0329,"R639009","R639001","MP51","MP52","MP",448419.72,207113.76,"MP",448469.72,207074.76,63.4113554499508,"close"
0,"R639001_R040039",-0.0204787,0.0133894,"M",2003,"immigrant","MP51",448419.72,207113.76,"MP",-0.00386234,0.0104434,"M",2003,"immigrant","W36",446064.33,209374.71,"W",0,3264.92832304167,1,"R040039",1,"R639001","OT",0,1,0,0,0,-1,0.633737,0.6036,2.0526,"R040039","R639001","MP51","W36","MP",448419.72,207113.76,"W",446064.33,209374.71,3264.92832304167,"far"
0.011378,"R639001_N200811",-0.0204787,0.0133894,"M",2003,"immigrant","MP51",448419.72,207113.76,"MP",-0.0226016,-0.0495314,"F",2003,"immigrant","W25",446156.33,209366.71,"W",0,3193.54317249661,1,"N200811",1,"R639001","OT",0,0.9736,0.0264,0,0.0132,-1,0.63683,0.2677,1.8834,"N200811","R639001","MP51","W25","MP",448419.72,207113.76,"W",446156.33,209366.71,3193.54317249661,"far"
0.0172033,"R639013_R040132",-0.0145402,-0.000408119,"F",2003,"immigrant","MP25",448397.72,207421.76,"MP",0.00264691,-0.00698023,"M",2003,"immigrant","EX22",446025.33,209133.71,"EX",0,2925.57808212321,1,"R040132",1,"R639013","OT",0,0.9596,0,0.0404,0.0404,-1,0.648882,0.8793,2.2403,"R040132","R639013","MP25","EX22","MP",448397.72,207421.76,"EX",446025.33,209133.71,2925.57808212321,"far"
0,"R639013_R040074",-0.0145402,-0.000408119,"F",2003,"immigrant","MP25",448397.72,207421.76,"MP",0.0464049,-0.0444204,"M",2003,"immigrant","W42",445967.33,209346.71,"W",0,3100.35934281814,1,"R040074",1,"R639013","OT",0,1,0,0,0,-1,0.632106,0.3238,1.913,"R040074","R639013","MP25","W42","MP",448397.72,207421.76,"W",445967.33,209346.71,3100.35934281814,"far"
0,"R639013_P439036",-0.0145402,-0.000408119,"F",2003,"immigrant","MP25",448397.72,207421.76,"MP",-0.00460141,0.000992081,"F",2003,"immigrant","MP86",448227.72,207521.76,"MP",0,197.23082923316,1,"P439036",1,"R639013","OT",0,1,0,0,0,-1,0.631996,0.1368,1.8023,"P439036","R639013","MP25","MP86","MP",448397.72,207421.76,"MP",448227.72,207521.76,197.23082923316,"close"
0,"R639013_R639009",-0.0145402,-0.000408119,"F",2003,"immigrant","MP25",448397.72,207421.76,"MP",-0.00861808,0.00504683,"F",2003,"immigrant","MP52",448469.72,207074.76,"MP",0,354.391026974442,1,"R639009",1,"R639013","OT",0,1,0,0,0,-1,0.636237,0.1457,1.8103,"R639009","R639013","MP25","MP52","MP",448397.72,207421.76,"MP",448469.72,207074.76,354.391026974442,"close"
0,"R639013_R040039",-0.0145402,-0.000408119,"F",2003,"immigrant","MP25",448397.72,207421.76,"MP",-0.00386234,0.0104434,"M",2003,"immigrant","W36",446064.33,209374.71,"W",0,3042.81491297117,1,"R040039",1,"R639013","OT",0,0.9625,0,0.0375,0.0375,-1,0.649581,0.6927,2.0982,"R040039","R639013","MP25","W36","MP",448397.72,207421.76,"W",446064.33,209374.71,3042.81491297117,"far"
0.00742731,"R639013_N200811",-0.0145402,-0.000408119,"F",2003,"immigrant","MP25",448397.72,207421.76,"MP",-0.0226016,-0.0495314,"F",2003,"immigrant","W25",446156.33,209366.71,"W",0,2967.60166373449,1,"N200811",1,"R639013","OT",0,1,0,0,0,-1,0.639226,0.7856,2.1582,"N200811","R639013","MP25","W25","MP",448397.72,207421.76,"W",446156.33,209366.71,2967.60166373449,"far"
0.0173174,"R639013_R639001",-0.0145402,-0.000408119,"F",2003,"immigrant","MP25",448397.72,207421.76,"MP",-0.0204787,0.0133894,"M",2003,"immigrant","MP51",448419.72,207113.76,"MP",0,308.7847146476,1,"R639001",1,"R639013","OT",0,0.8306,0.1694,0,0.0847,-1,0.644853,0.9836,2.4887,"R639001","R639013","MP25","MP51","MP",448397.72,207421.76,"MP",448419.72,207113.76,308.7847146476,"close"
0,"TA15928_E985065",-0.00746345,0.000261774,"F",2005,"resident","W60",445859.33,209421.71,"W",-0.00343139,-0.00913467,"M",2005,"immigrant","W56",445993.33,209438.71,"W",0,135.074053763112,1,"E985065",1,"TA15928","OT",0,1,0,0,0,-1,0.637867,0.3606,1.9321,"E985065","TA15928","W42","W56","W",445967.33,209346.71,"W",445993.33,209438.71,95.603347221737,"close"
0.00689223,"TA15928_N200906",-0.00746345,0.000261774,"F",2005,"resident","W60",445859.33,209421.71,"W",0.00782516,-0.00903916,"M",2005,"immigrant","W71",445813.33,209236.71,"W",0,190.633155563244,1,"N200906",1,"TA15928","OT",0,1,0,0,0,-1,0.640494,0.5127,2.0061,"N200906","TA15928","W42","W71","W",445967.33,209346.71,"W",445813.33,209236.71,189.251155874938,"close"
0.00783699,"TA15928_TE80684",-0.00746345,0.000261774,"F",2005,"resident","W60",445859.33,209421.71,"W",0.0253394,-0.00377415,"M",2005,"resident","W66",445757.33,209361.71,"W",0,118.338497539896,1,"TE80684",1,"TA15928","OT",0,0.956,0.044,0,0.022,-1,0.640429,0.6268,2.0641,"TE80684","TA15928","W42","W72","W",445967.33,209346.71,"W",445760.33,209327.71,207.870151777498,"close"
0.122063,"TA15928_TA15923",-0.00746345,0.000261774,"F",2005,"resident","W60",445859.33,209421.71,"W",-0.010504,-0.00671886,"M",2005,"resident","W60",445859.33,209421.71,"W",0,0,1,"TA15923",1,"TA15928","FS",0.5,0.5522,0.394,0.0538,0.2508,-1,0.706704,1,3.8556,"TA15923","TA15928","W42","W54","W",445967.33,209346.71,"W",446073.33,209473.71,165.42369842317,"close"
0.00370013,"TA15928_TC58785",-0.00746345,0.000261774,"F",2005,"resident","W60",445859.33,209421.71,"W",-0.00602523,-0.00755253,"M",2005,"resident","W46",446077.33,209204.76,"W",0,307.556990653753,1,"TC58785",1,"TA15928","OT",0,0.954,0.046,0,0.023,-1,0.64299,0.7936,2.1701,"TC58785","TA15928","W42","W69","W",445967.33,209346.71,"W",445872.33,209243.71,140.121375956704,"close"
0,"TA15928_TC58827",-0.00746345,0.000261774,"F",2005,"resident","W60",445859.33,209421.71,"W",0.00404871,0.00675991,"M",2005,"resident","CP4",446433.33,209284.71,"CP",0,590.122868562133,1,"TC58827",1,"TA15928","OT",0,1,0,0,0,-1,0.622378,0.0974,1.7674,"TC58827","TA15928","W42","W63","W",445967.33,209346.71,"W",445695.33,209336.71,272.183761455381,"close"
0.00140977,"TA15928_VN57374",-0.00746345,0.000261774,"F",2005,"resident","W60",445859.33,209421.71,"W",0.0149219,-0.0446526,"F",2005,"resident","W103A",445294.33,209015.71,"W",0,695.744924523349,1,"VN57374",1,"TA15928","OT",0,1,0,0,0,-1,0.640894,0.2038,1.8497,"VN57374","TA15928","W42","W43","W",445967.33,209346.71,"W",445941.33,209362.71,30.5286750449475,"close"
0.0034418,"TA15928_TE80603",-0.00746345,0.000261774,"F",2005,"resident","W60",445859.33,209421.71,"W",0.0328162,0.00193527,"M",2005,"resident","EX39C",445793.33,208670.71,"EX",0,753.894554961103,1,"TE80603",1,"TA15928","OT",0,1,0,0,0,-1,0.633845,0.0824,1.7529,"TE80603","TA15928","W42","W11","W",445967.33,209346.71,"W",446051.33,209146.71,216.9239498073,"close"
0.00890019,"TA15928_TE79300",-0.00746345,0.000261774,"F",2005,"resident","W60",445859.33,209421.71,"W",-0.00801274,0.00784462,"M",2005,"resident","P22",446823.33,207539.71,"P",0,2114.52595160239,1,"TE79300",1,"TA15928","OT",0,0.9472,0.0528,0,0.0264,-1,0.643557,0.7644,2.1486,"TE79300","TA15928","W42","MP19","W",445967.33,209346.71,"MP",448250.72,207583.76,2884.76387154993,"far"
0.00376176,"TA15928_TE79013",-0.00746345,0.000261774,"F",2005,"resident","W60",445859.33,209421.71,"W",-0.0159949,0.0305412,"F",2005,"resident","MP61",448589.72,207010.76,"MP",0,3642.48671302994,1,"TE79013",1,"TA15928","OT",0,0.8957,0.1043,0,0.0521,-1,0.635368,0.7306,2.1242,"TE79013","TA15928","W42","MP47","W",445967.33,209346.71,"MP",448510.72,207193.76,3332.27045640052,"far"
0,"TA15928_T640207",-0.00746345,0.000261774,"F",2005,"resident","W60",445859.33,209421.71,"W",0.000798653,-0.0369861,"F",2005,"immigrant","MP85",448279.72,207503.76,"MP",0,3088.17421053277,1,"T640207",1,"TA15928","OT",0,1,0,0,0,-1,0.63164,0.1354,1.8056,"T640207","TA15928","W42","MP85","W",445967.33,209346.71,"MP",448279.72,207503.76,2956.95996161594,"far"
0.00720551,"TA15928_TC58792",-0.00746345,0.000261774,"F",2005,"resident","W60",445859.33,209421.71,"W",-0.014052,-0.0536831,"M",2005,"resident","W26",446142.33,209342.71,"W",0,293.819672588477,1,"TC58792",1,"TA15928","OT",0,1,0,0,0,-1,0.638526,0.1234,1.7919,"TC58792","TA15928","W42","W45","W",445967.33,209346.71,"W",446015.33,209235.71,120.933866224478,"close"
0.0256571,"TA15928_TE79089",-0.00746345,0.000261774,"F",2005,"resident","W60",445859.33,209421.71,"W",-0.00352766,-0.00457836,"M",2005,"resident","MP20",448277.72,207566.76,"MP",0,3047.85985481612,1,"TE79089",1,"TA15928","OT",0,0.8997,0.0911,0.0093,0.0548,-1,0.652914,0.9635,2.3889,"TE79089","TA15928","W42","MP51","W",445967.33,209346.71,"MP",448419.72,207113.76,3316.66736568497,"far"
0,"R639441_T642460",-0.0234129,0.0275055,"F",2007,"immigrant","MP56",448559.72,207079.76,"MP",-0.00360894,-0.0370507,"M",2007,"immigrant","W46",446077.33,209204.76,"W",0,3267.70333905937,1,"T642460",1,"R639441","OT",0,1,0,0,0,-1,0.621276,0,1.3269,"T642460","R639441","MP56","W46","MP",448559.72,207079.76,"W",446077.33,209204.76,3267.70333905937,"far"
0,"R639441_K199508",-0.0234129,0.0275055,"F",2007,"immigrant","MP56",448559.72,207079.76,"MP",0.00583102,-0.026586,"M",2007,"immigrant","W52",445820.33,209385.71,"W",0,3580.73497687272,1,"K199508",1,"R639441","OT",0,1,0,0,0,-1,0.607825,0,1.2956,"K199508","R639441","MP56","W52","MP",448559.72,207079.76,"W",445820.33,209385.71,3580.73497687272,"far"
0,"R639441_V260951",-0.0234129,0.0275055,"F",2007,"immigrant","MP56",448559.72,207079.76,"MP",0.0057271,0.000714436,"M",2007,"immigrant","W69",445872.33,209243.71,"W",0,3450.32529112831,1,"V260951",1,"R639441","OT",0,1,0,0,0,-1,0.614166,0,1.3056,"V260951","R639441","MP56","W69","MP",448559.72,207079.76,"W",445872.33,209243.71,3450.32529112831,"far"
0,"R639441_T176922",-0.0234129,0.0275055,"F",2007,"immigrant","MP56",448559.72,207079.76,"MP",0.0412607,0.0310079,"F",2007,"immigrant","W56",445993.33,209438.71,"W",0,3485.8288447082,1,"T176922",1,"R639441","OT",0,1,0,0,0,-1,0.627213,0.0033,1.5464,"T176922","R639441","MP56","W56","MP",448559.72,207079.76,"W",445993.33,209438.71,3485.8288447082,"far"
0,"R639441_T642474",-0.0234129,0.0275055,"F",2007,"immigrant","MP56",448559.72,207079.76,"MP",0.0302925,-0.0229135,"M",2007,"immigrant","W42",445967.33,209346.71,"W",0,3443.76947756375,1,"T642474",1,"R639441","OT",0,1,0,0,0,-1,0.617784,0,1.3416,"T642474","R639441","MP56","W42","MP",448559.72,207079.76,"W",445967.33,209346.71,3443.76947756375,"far"
0,"R639441_P439580",-0.0234129,0.0275055,"F",2007,"immigrant","MP56",448559.72,207079.76,"MP",0.0361232,-0.0285256,"F",2007,"immigrant","W68",445861.33,209327.71,"W",0,3512.06318203413,1,"P439580",1,"R639441","OT",0,1,0,0,0,-1,0.625641,0.0017,1.5163,"P439580","R639441","MP56","W68","MP",448559.72,207079.76,"W",445861.33,209327.71,3512.06318203413,"far"
0,"R639441_N199505",-0.0234129,0.0275055,"F",2007,"immigrant","MP56",448559.72,207079.76,"MP",0.100691,0.0751097,"M",2007,"immigrant","EX22",446025.33,209133.71,"EX",0,3262.18381986664,1,"N199505",1,"R639441","OT",0,1,0,0,0,-1,0.621798,3e-04,1.4513,"N199505","R639441","MP56","EX22","MP",448559.72,207079.76,"EX",446025.33,209133.71,3262.18381986664,"far"
0,"T176826_TB26734",-0.0099326,0.000981275,"F",2006,"immigrant","W54",446073.33,209473.71,"W",-0.000534878,-0.0025405,"M",2006,"resident","MP20",448277.72,207566.76,"MP",0,2914.75446214595,1,"TB26734",1,"T176826","OT",0,1,0,0,0,-1,0.639692,0.6927,2.0982,"TB26734","T176826","W54","MP78","W",446073.33,209473.71,"MP",448423.72,207060.76,3368.48049639592,"far"
